ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
69843,210161341,2525763,2021/03/14,Misdemeanor,",20002(A),",HIT,Hit and Run,New Filing
69844,Z20210314-21002668,21002668,2021/03/14,Misdemeanor,",12500(A),23152(A),23152(B),",DUI,DUI,New Filing
69845,Z20210314-21002676,21002676,2021/03/14,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
69846,Z20210314-21002679,21002679,2021/03/14,Misdemeanor,",12500(A),12500(a),23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69847,210164323,21002715,2021/03/15,Felony,",459,",BUR,Burglary,New Filing
69848,210165854,21002741,2021/03/15,Misdemeanor,",166(C)1,166(c)(1),273.6(A),",STAY,Stay Away Violati,New Filing
69849,210154233,21002732,2021/03/15,Felony,",12022.1(b),459,487(A),487(a),",BURR,Burglary-Resident,New Filing
69850,210161006,21002721,2021/03/15,Felony,",10851(A),12022.1(b),466,496D(A),496d(a),",BURA,Burglary-Auto,New Filing
69851,210166329,21002740,2021/03/15,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69852,210164436,21002722,2021/03/15,Felony,",11351,11351.5,1203.07(a)(1),",DRUG,Narcotics,New Filing
69853,210165183,21002730,2021/03/15,Felony,",21310,459,466,496(A),",BURA,Burglary-Auto,New Filing
69854,210164442,21002723,2021/03/15,Felony,",10851(A),12022.1(b),",AUTO,Auto Theft,New Filing
69855,Z20210315-21002719,21002719,2021/03/15,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69856,210145947,21002871,2021/03/15,Felony,",12022.1(b),459,664/459,",ROB1,Robbery 1st Degre,New Filing
69857,Z20210315-21002718,21002718,2021/03/15,Misdemeanor,",14601.2(A),23152(A),23152(B),",DUI,DUI,New Filing
69858,Z20210315-21002717,21002717,2021/03/15,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69859,210164373,2525901,2021/03/15,Misdemeanor,",12500(A),23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
69860,210165406,2525822,2021/03/15,Misdemeanor,",240,243(B),",ASLT,Assault-Misdemean,New Filing
70077,170999074,17018249,2021/03/15,MTR,",11364(A),459,466,487(A),487(a),",BURA,Burglary-Auto,Motion to Revoke
69861,210168654,21002763,2021/03/16,Misdemeanor,",466,490.2(a),490.2A,",THFT,Theft- Non-Auto,New Filing
69862,210165519,21002756,2021/03/16,Felony,",12022(b)(1),12022.7(a),12022.7(b),205,243(D),245(A)1,245(A)4,",ASLT,Assault-Felony,New Filing
69863,210166868,21002750,2021/03/16,Felony,",148.9(A),22810(A),25400A2,25850(A),29800A1,29900A1,30305A1,466,496(A),530.5(E),647(H),",GUN,Gun-Felony,New Filing
69864,210167747,21002755,2021/03/16,Felony,",25400(a)(1),25400A1,29800(a)(1),29800A1,",GUN,Gun-Felony,New Filing
69865,210166987,2525813,2021/03/16,Misdemeanor,",242,594B2A,",ASLT,Assault-Misdemean,New Filing
70082,200029050,20000668,2021/03/16,MTR,",11351,11352(A),11378,12022.1(b),1203.07(a)(1),166(A)4,32,",DRUG,Narcotics,Motion to Revoke
69866,210123147,21002787,2021/03/17,Felony,",12022.7(a),207(A),207(a),211,368(B)1,459,484E(A),484G(A),484e(a),484g(a),530.5(A),530.5(a),",ROB2,Robbery 2nd Degre,New Filing
69867,210170182,21002798,2021/03/17,Felony,",10851(A),496D(A),",AUTO,Auto Theft,New Filing
69868,210123147,21002790,2021/03/17,Felony,",12022.7(a),182(A)1,207(A),207(a),211,236,368(B)1,459,484E(A),484G(A),484e(a),484g(a),530.5(A),530.5(a),",ROB2,Robbery 2nd Degre,New Filing
69869,210123147,21002777,2021/03/17,Felony,",12022.7(a),207(A),207(a),211,368(B)1,459,484E(A),484G(A),484e(a),530.5(A),530.5(a),",ROB2,Robbery 2nd Degre,New Filing
69870,210170392,21002801,2021/03/17,Felony,",11351,11351.5,11378,21310,",DRUG,Narcotics,New Filing
69871,210169282,21002786,2021/03/17,Felony,",12022.7(c),243(D),245(A)4,368(B)1,368(b)(2),",ASLT,Assault-Felony,New Filing
69872,210167838,21002785,2021/03/17,Felony,",11364(A),12022.1(b),12022.1,148.1(A),211,459,",ROB2,Robbery 2nd Degre,New Filing
69873,210169088,21002775,2021/03/17,Felony,",11351.5,11375B1,",DRUG,Narcotics,New Filing
69874,210169000,21002770,2021/03/17,Felony,",148(A)1,243(B),602.1(A),602.1(a),",148,Resist/Obstruct,New Filing
69875,210170223,21002792,2021/03/17,Felony,",12022.1(b),487(A),496(A),496(a),",THFT,Theft-Non Auto,New Filing
69876,210170085,21002791,2021/03/17,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69877,210662295,21002806,2021/03/17,Felony,",211,242,484(A),",ROBB,Robbery,New Filing
69878,210170740,21002808,2021/03/17,Felony,",211,242,",ROBB,Robbery,New Filing
69879,210170756,21002809,2021/03/17,Felony,",12022.1(b),459,487(A),487(a),496(A),",THFT,Theft-Non Auto,New Filing
69880,210170370,21002802,2021/03/17,Felony,",10851(A),10851(a),12022.1(b),459,463(A),463(a),496D(A),594(B)1,",BURC,Burglary-Commerci,New Filing
69881,210049208,21002877,2021/03/17,Felony,",10851(A),12022.1(b),459,463(A),496D(A),496d(a),",BURC,Burglary-Commerci,New Filing
69882,Z20210317-21002764,21002764,2021/03/17,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69883,200677831,21002835,2021/03/17,Felony,",148(A)1,148(a)(1),211,22810(g)(1),22810G1,236,459,487(A),487(a),490.4(a)(1),490.4A1,",ROB2,Robbery 2nd Degre,New Filing
69884,210160268,21002999,2021/03/17,Felony,",12022.1(b),246,246.3(a),246.3A,25400(a)(1),25400A1,25850(A),29800A1,",GUN,Gun-Felony,New Filing
69885,210137831,21003016,2021/03/17,Felony,",459,487(A),490.4A1,",THFT,Theft-Non Auto,New Filing
69886,210142335,21003065,2021/03/17,Felony,",459,487(A),490.4A1,",THFT,Theft-Non Auto,New Filing
69887,200744850,21003053,2021/03/17,Felony,",459,487(A),490.4A1,",THFT,Theft-Non Auto,New Filing
69888,Z20210317-21002766,21002766,2021/03/17,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69889,210000368,21002768,2021/03/17,Misdemeanor,",12500(A),12500(a),23152(A),23152(B),",DUI,DUI,New Filing
69890,210170875,21002825,2021/03/17,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23577(a),23578,",DUI,DUI,New Filing
69891,210170831,2525902,2021/03/17,Misdemeanor,",14601.2(A),23152(A),23152(B),23152(b),23538(b)(2),23577(a),23578,",DUI,DUI,New Filing
69892,210170847,21002820,2021/03/17,Misdemeanor,",12500(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
69893,210168864,2525897,2021/03/17,Misdemeanor,",242,602(O),602(o),",TRES,Trespass,New Filing
69894,210166090,21002841,2021/03/18,Felony,",10851(A),12022.1(b),466,496(A),496(a),496D(A),",AUTO,Auto Theft,New Filing
69895,210751996,21002848,2021/03/18,Felony,",10851(A),459,463(A),463(a),496D(A),594(B)1,",BURC,Burglary-Commerci,New Filing
69896,210171209,21002827,2021/03/18,Felony,",11351,11351.5,11375B1,12022.1(b),166(A)4,166(a)(4),",DRUG,Narcotics,New Filing
69897,210172207,21002846,2021/03/18,Misdemeanor,",490.2(A),490.2(a),",THFT,Theft- Non-Auto,New Filing
69898,210171243,21002833,2021/03/18,Felony,",12022.1(b),459,466,",BURR,Burglary-Resident,New Filing
69899,210171425,21002836,2021/03/18,Misdemeanor,",594(b)(2)(A),594B2A,",VAN,Vandalism,New Filing
69900,210171077,21002824,2021/03/18,Felony,",459,",BURA,Burglary-Auto,New Filing
69901,210171685,21002837,2021/03/18,Felony,",148(A)1,148(a)(1),459,496(A),496(a),594(B)1,",BURC,Burglary-Commerci,New Filing
69902,210171635,21002839,2021/03/18,Felony,",459,496(A),",BURR,Burglary-Resident,New Filing
69903,210172683,21002861,2021/03/18,Felony,",10851(A),25400A1,25850(A),29800(a)(1),29800A1,30305A1,466,496(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69904,210153570,21002842,2021/03/18,Felony,",23920,247(B),29800A1,30305A1,32310,",GUN,Gun-Felony,New Filing
69905,210171152,21002829,2021/03/18,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69906,210171061,2525873,2021/03/18,Misdemeanor,",20002(A),20002(a),23152(A),23152(B),23152(b),",DUI,DUI,New Filing
69907,Z20210325-02525892,2525892,2021/03/18,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69908,Z20210318-21002821,21002821,2021/03/18,Misdemeanor,",12500(A),23152(A),23152(B),",DUI,DUI,New Filing
69909,210171005,2525864,2021/03/18,Misdemeanor,",245(A)4,245(a)(4),",ASLT,Assault-Misdemean,New Filing
69910,210173415,21002867,2021/03/19,Misdemeanor,",236,243(E)1,243(e)(1),273A(B),",OTHM,Other-Misdemeanor,New Filing
69911,210167769,21002868,2021/03/19,Felony,",273.6(A),646.9(A),646.9(B),646.9(a),646.9B,",STLK,Stalking,New Filing
69912,210174112,21002878,2021/03/19,Felony,",10852,594(B)1,",VAN,Vandalism,New Filing
69913,210174946,21002886,2021/03/19,Felony,",11366,11378,",DRUG,Narcotics,New Filing
69914,210124844,21002881,2021/03/19,Felony,",12022.1(b),246,246.3(A),29800A1,",GUN,Gun-Felony,New Filing
69915,210174770,21002890,2021/03/19,Felony,",148(A)1,417(A)1,422,",THRE,Threats,New Filing
69916,210175320,21002894,2021/03/19,Felony,",11378,12022.1(b),1203.073(b)(2),12500(A),12500(a),466,",DRUG,Narcotics,New Filing
69917,210175217,21002889,2021/03/19,Felony,",594(B)1,",VAN,Vandalism,New Filing
69918,200068967,21002984,2021/03/19,Felony,",459,487(A),487(a),",BURR,Burglary-Resident,New Filing
69919,Z20210319-02525796,2525796,2021/03/19,Felony,",22210,",CNV,Conversion,New Filing
69920,Z20210319-02525795,2525795,2021/03/19,Felony,",4573(A),",CNV,Conversion,New Filing
69921,Z20210319-02525797,2525797,2021/03/19,Felony,",664/451C,",CNV,Conversion,New Filing
69922,Z20210319-02525798,2525798,2021/03/19,Felony,",530.5(A),",CNV,Conversion,New Filing
69923,Z20210406-02525977,2525977,2021/03/19,Misdemeanor,",166(A)4,166(a)(4),",STAY,Stay Away Violati,New Filing
69924,Z20210319-02525800,2525800,2021/03/19,Felony,",25100(A),29800A1,",CNV,Conversion,New Filing
69925,Z20210319-02525799,2525799,2021/03/19,Felony,",245(A)4,",CNV,Conversion,New Filing
69926,210175461,21002896,2021/03/20,Felony,",11377(A),459,466,487(A),594(B)1,664/459,667.5(c)(21),",BUR,Burglary,New Filing
69927,210175944,21002915,2021/03/20,Felony,",148(A)1,245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
69928,210175994,21002910,2021/03/20,Felony,",10851(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69929,210175916,21002914,2021/03/20,Misdemeanor,",273.5(a),273.5A,594B2A,",ASLT,Assault-Misdemean,New Filing
69930,210175524,21002904,2021/03/20,Felony,",25400A2,25850(A),29800(a)(1),29800A1,",GUN,Gun-Felony,New Filing
69931,210175596,21002905,2021/03/20,Felony,",12022.1(b),240,459,466,496(A),",BURR,Burglary-Resident,New Filing
69932,210175580,21002898,2021/03/20,Misdemeanor,",22810(g)(1),22810G1,368(C),368(c),594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69933,Z20210320-21002895,21002895,2021/03/20,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69934,210177263,21002924,2021/03/21,Misdemeanor,",594(B)1,594(b)(1),594.2(a),594.2A,",VAN,Vandalism,New Filing
69935,210177536,21002933,2021/03/21,Felony,",20002(A),2800.2A,",EV,Evading,New Filing
69936,210177627,21002932,2021/03/21,Felony,",451(B),451(b),453(A),459,",ARS,Arson,New Filing
69937,210176895,21002941,2021/03/21,Felony,",236,245(A)4,273.5(A),646.9(A),",STLK,Stalking,New Filing
69938,210178700,21002943,2021/03/21,Felony,",148(A)1,273.6(A),273.6(a),646.9(B),",STLK,Stalking,New Filing
69939,210178164,21002938,2021/03/21,Misdemeanor,",21310,417(A)1,",WEA,Weapons- Non-Gun,New Filing
69940,210177332,21002928,2021/03/21,Misdemeanor,",23152(A),23152(B),23152(b),23578,",DUI,DUI,New Filing
69941,210177495,21002929,2021/03/21,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69942,Z20210321-21002927,21002927,2021/03/21,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69943,Z20210321-21002926,21002926,2021/03/21,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69944,210177558,2525968,2021/03/21,Misdemeanor,",602(M),",TRES,Trespass,New Filing
69945,Z20210406-02525979,2525979,2021/03/21,Felony,",12022.7(a),243(D),243(d),245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
69946,210049935,21002967,2021/03/22,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
69947,210180153,21002963,2021/03/22,Felony,",10851(A),4463(A),4463(a),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69948,210179203,21002980,2021/03/22,Felony,",148(A)1,242,422,69(A),69(a),",THRE,Threats,New Filing
69949,210179708,21002959,2021/03/22,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
69950,210179463,21002956,2021/03/22,Felony,",459,496(A),496(a),594(b)(1),594B1,",BURC,Burglary-Commerci,New Filing
69951,210168494,21002978,2021/03/22,Misdemeanor,",242,602.1(A),602.1(a),",ASLT,Assault-Misdemean,New Filing
69952,210178863,21002947,2021/03/22,Felony,",664/459,",BURR,Burglary-Resident,New Filing
69953,210124775,21002986,2021/03/22,Felony,",12022.1(b),459,594(B)1,594(b)(1),",BURR,Burglary-Resident,New Filing
69954,210179156,21002949,2021/03/22,Felony,",11364(A),11377(A),242,245(A)1,422,422.6(A),",ASLT,Assault-Felony,New Filing
69955,210180391,21002979,2021/03/22,Felony,",211,242,243(B),243(b),490.2(A),490.2(a),496(A),",ROB2,Robbery 2nd Degre,New Filing
69956,210180799,21002968,2021/03/22,Felony,",245(A)1,",ASLT,Assault-Felony,New Filing
69957,210180589,2525933,2021/03/22,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
69958,Z20210322-21002946,21002946,2021/03/22,Misdemeanor,",14601.2(A),14601.2(a),23152(A),23152(B),",DUI,DUI,New Filing
69959,210182852,21003006,2021/03/23,Misdemeanor,",243(E)1,243(e)(1),273.5A,273.6(A),273.6(a),",OTHM,Other-Misdemeanor,New Filing
69960,210182165,21003000,2021/03/23,Felony,",10851(A),11364(A),11377(A),12022.1(b),12022.1,466,496D(A),",AUTO,Auto Theft,New Filing
69961,210180993,21002983,2021/03/23,Misdemeanor,",496(A),496(a),594(A)1,594(b)(1),",VAN,Vandalism,New Filing
69962,210182206,21003002,2021/03/23,Felony,",242,245(A)4,245(a)(4),422,",ASLT,Assault-Felony,New Filing
69963,210181333,21002991,2021/03/23,Misdemeanor,",273.5(a),273.5A,273.6(a),273.6A,",ASLT,Assault-Misdemean,New Filing
69964,210181656,21002995,2021/03/23,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69965,210182983,21003011,2021/03/23,Misdemeanor,",148(A)1,",148,Resist/Obstruct/D,New Filing
69966,Z20210323-21003004,21003004,2021/03/23,Felony,",12022.53(d),136.1(b)(1),136.1B1,245(B),245(b),25400(a)(2),25400A2,25850(A),25850(a),29800(a)(1),29800A1,30305(a)(1),30305A1,664/187A,WDP,",AHOM,Attempted Homicid,New Filing
69967,Z20210323-21002989,21002989,2021/03/23,Felony,",459,487(A),",BURC,Burglary-Commerci,New Filing
69968,Z20210323-21002982,21002982,2021/03/23,Misdemeanor,",12500(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
70083,200216934,20004351,2021/03/23,MTR,",148(A)1,211,245(A)4,664/211,",ROB2,Robbery 2nd Degre,Motion to Revoke
70085,200380658,20007628,2021/03/23,MTR,",10851(A),496D(A),",AUTO,Auto Theft,Motion to Revoke
69969,210184462,21003027,2021/03/24,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
69970,210180896,21003041,2021/03/24,Misdemeanor,",273.6(A),",STAY,Stay Away Violati,New Filing
69971,210130186,21003015,2021/03/24,Felony,",246.3(A),25850(A),25850(a),2800.2A,29800(a)(1),29800A1,",GUN,Gun-Felony,New Filing
69972,210183276,21003010,2021/03/24,Misdemeanor,",10852,148(A)1,485,496(A),496(a),",OTHM,Other-Misdemeanor,New Filing
69973,210183668,21003037,2021/03/24,Felony,",246.3(A),246.3(a),25400(a)(1),25400A1,32310(A),",GUN,Gun-Felony,New Filing
69974,210185288,21003047,2021/03/24,Felony,",12022.7(a),23153(A),",DUI,DUI,New Filing
69975,210183878,21003051,2021/03/24,Misdemeanor,",245(A)4,245(a)(4),",ASLT,Assault-Misdemean,New Filing
69976,210185056,21003048,2021/03/24,Felony,",451(B),453(A),594(B)1,",ARS,Arson,New Filing
69977,210131247,21003056,2021/03/24,Felony,",12022.1(b),25400(a)(1),25400A1,25850(A),25850(a),29800A1,",GUN,Gun-Felony,New Filing
69978,210185329,21003049,2021/03/24,Felony,",10851(A),14601.1(A),20002(A),20002(a),2800.2A,496D(A),496d(a),",AUTO,Auto Theft,New Filing
69979,210148208,21003036,2021/03/24,Felony,",120295,182(A)1,22810G1,243.3,244,NOTINTBL,",ASLT,Assault-Felony,New Filing
69980,210184763,21003039,2021/03/24,Felony,",10851(A),12500(A),148(A)1,23104(a),23152(C),23152(F),2800.2A,2800.4,4463(A),4463(a)(2),4463A2,496D(A),",EV,Evading,New Filing
69981,210183721,21003025,2021/03/24,Felony,",1203.065(b)(1),21310,220(A),220(B),236,314(1),368(B)1,368(b)(1),459,664NOTBL,667.5(c)(21),667.9(a),",SAA,Sexual Assault,New Filing
69982,210183511,2525971,2021/03/24,Misdemeanor,",11364(A),466,602(O),602(o),",TRES,Trespass,New Filing
69983,210184553,2526019,2021/03/24,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
69984,210184553,2526020,2021/03/24,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
70080,190631513,19013426,2021/03/24,MTR,",11364(A),12022.1(b),242,243.3,",ASLT,Assault-Felony,Motion to Revoke
69985,210185686,21003059,2021/03/25,Felony,",11351,11375B1,11378,",DRUG,Narcotics,New Filing
69986,210186662,21003072,2021/03/25,Felony,",459,466,",BURA,Burglary-Auto,New Filing
69987,210185410,21003044,2021/03/25,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
69988,210185501,21003050,2021/03/25,Misdemeanor,",243(B),422.6(A),",HATE,Hate Crime,New Filing
69989,210186242,21003067,2021/03/25,Felony,",11351,11351.5,11378,12022.1(b),",DRUG,Narcotics,New Filing
69990,210187369,21003077,2021/03/25,Felony,",25400A1,25850(A),",GUN,Gun-Felony,New Filing
69991,210187137,21003078,2021/03/25,Felony,",10851(A),12500(A),12500(a),496D(A),",AUTO,Auto Theft,New Filing
69992,200545932,21003073,2021/03/25,Felony,",12022.7(a),243(D),245(A)4,",ASLT,Assault-Felony,New Filing
70081,190865728,20000337,2021/03/25,MTR,",12022.7(a),243(D),243(d),245(A)4,245(a)(4),",ASLT,Assault-Felony,Motion to Revoke
69993,210188696,21003097,2021/03/26,Felony,",148(A)1,242,664/215A,",CJAC,Carjacking,New Filing
69994,210189951,21003114,2021/03/26,Felony,",459,496(A),",BURR,Burglary-Resident,New Filing
69995,210189014,21003105,2021/03/26,Felony,",148(A)1,459,466,594(B)1,",BURA,Burglary-Auto,New Filing
69996,210188210,21003094,2021/03/26,Felony,",148(A)1,211,459.5(a),495.5A,",ROB2,Robbery 2nd Degre,New Filing
69997,210187739,21003090,2021/03/26,Felony,",459,466,496(A),496(a),",BURC,Burglary-Commerci,New Filing
69998,210188840,21003100,2021/03/26,Felony,",11378,11379(A),1203.073(b)(2),",DRUG,Narcotics,New Filing
69999,210188254,21003096,2021/03/26,Misdemeanor,",602(O),602(o),",TRES,Trespass,New Filing
70000,210189917,21003120,2021/03/26,Misdemeanor,",23152(A),23152(B),23152(b),23578,",DUI,DUI,New Filing
70001,Z20210326-21003083,21003083,2021/03/26,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
70002,Z20210326-21003086,21003086,2021/03/26,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
70003,210188389,2526024,2021/03/26,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
70004,Z20210327-21003121,21003121,2021/03/27,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
70005,Z20210327-21003116,21003116,2021/03/27,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
70006,210190259,21003126,2021/03/27,Felony,",11351,11351.5,11375B1,11378,",DRUG,Narcotics,New Filing
70007,210192227,21003164,2021/03/27,Felony,",25400(a)(2),25400A2,25850(A),29820(B),29820(b),29825(b),29825B,32310(A),",GUN,Gun-Felony,New Filing
70008,210191376,21003149,2021/03/27,Felony,",451(D),453(A),",ARS,Arson,New Filing
70009,210190613,21003133,2021/03/27,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
70010,210189923,21003119,2021/03/27,Felony,",12500(A),215(A),23152(A),23152(B),368(B)1,368(b)(1),",CJAC,Carjacking,New Filing
70011,210190146,21003122,2021/03/27,Misdemeanor,",236,242,417(A)1,",ASLT,Assault-Misdemean,New Filing
70012,210190152,21003146,2021/03/27,Misdemeanor,",242,417(A)1,417(a)(1),",ASLT,Assault-Misdemean,New Filing
70013,210190243,21003127,2021/03/27,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
70014,210190776,21003141,2021/03/27,Misdemeanor,",21310,",WEA,Weapons- Non-Gun,New Filing
70015,200547171,21003138,2021/03/27,Felony,",243.3,245(a)(4),368(b)(1),459,487(a),490.4(a)(1),",ORT,Organized Retail,New Filing
70016,210000428,21003153,2021/03/27,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
70017,210190130,21003125,2021/03/27,Misdemeanor,",14601.2(A),14601.2(a),23152(A),23152(B),23152(b),23578,",DUI,DUI,New Filing
70018,210191348,2526067,2021/03/27,Misdemeanor,",594(B)(2)(A),594(b)(2)(A),",VAN,Vandalism,New Filing
70019,210188442,21003184,2021/03/28,Felony,",10851(A),12500(A),135,496(A),496(a),496D(A),",AUTO,Auto Theft,New Filing
70020,210193015,21003177,2021/03/28,Felony,",211,",ROBB,Robbery,New Filing
70021,210192415,21003165,2021/03/28,Felony,",451(D),453(A),",ARS,Arson,New Filing
70022,210192512,21003169,2021/03/28,Felony,",12022.1(b),243(B),459,466,496(A),",BURC,Burglary-Commerci,New Filing
70023,210192562,21003171,2021/03/28,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
70024,210192374,21003157,2021/03/28,Felony,",10851(A),12022.1(b),496D(A),496d(a),",AUTO,Auto Theft,New Filing
70025,210000433,21003192,2021/03/28,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
70026,210193441,2526080,2021/03/28,Misdemeanor,",242,273(A)B,273a(b),",CNV,Conversion,New Filing
70027,210192528,2526031,2021/03/28,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
