ID,Incident Number,Court Number,Arrest Date,Filed Case Type,List of Filed Charges,Crime Type,Crime Description,Type
69316,210661132,21001407,2021/02/06,Felony,",12022.5(a),12022.53(b),182(A)1,211,29900(a)(1),29900A1,",ROB2,Robbery 2nd Degre,New Filing
69317,210084185,21001414,2021/02/06,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69318,210083961,21001408,2021/02/06,Felony,",459,",BURA,Burglary-Auto,New Filing
69319,210083369,21001401,2021/02/06,Misdemeanor,",594B2A,",VAN,Vandalism,New Filing
69320,210084339,21001416,2021/02/06,Felony,",594(B)1,602(M),",VAN,Vandalism,New Filing
69321,210083698,21001404,2021/02/06,Felony,",459,496(A),496(a),",BURC,Burglary-Commerci,New Filing
69322,210084680,21001420,2021/02/06,Misdemeanor,",11377(A),242,417(A)1,417(a)(1),422,",THRE,Threats,New Filing
69323,210084890,21001425,2021/02/06,Felony,",10851(A),10851(a),11377A,466,496(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69324,210084890,21001426,2021/02/06,Felony,",10851(A),10851(a),466,496(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69325,210084806,21001428,2021/02/06,Felony,",182(A)1,211,496(A),",ROB2,Robbery 2nd Degre,New Filing
69326,210084834,21001421,2021/02/06,Felony,",148(A)1,25400(a)(2),25400A2,25850(A),",GUN,Gun-Felony,New Filing
69327,210000170,21001394,2021/02/06,Felony,",23152(A0,23152(B),23152(a),23578,",DUI,DUI,New Filing
69328,Z20210206-21001392,21001392,2021/02/06,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69329,Z20210317-21002776,21002776,2021/02/06,Felony,",594(B)1,",VAN,Vandalism,New Filing
69330,210085791,21001439,2021/02/07,Felony,",422,",THRE,Threats,New Filing
69331,210085531,21001437,2021/02/07,Felony,",211,242,245(A)4,245(a)(4),",ROB2,Robbery 2nd Degre,New Filing
69332,210085597,21001434,2021/02/07,Misdemeanor,",242,243(B),368(C),368(c),",EAF,Elder Abuse-Finan,New Filing
69333,210084549,21001438,2021/02/07,Felony,",12022.1(b),459,594(B)1,",BURC,Burglary-Commerci,New Filing
69334,210086868,21001449,2021/02/07,Misdemeanor,",23103(A),23152(A),23152(B),273A(A),",DUI,DUI,New Filing
69335,210083541,21001538,2021/02/07,Felony,",594(B)1,",VAN,Vandalism,New Filing
69336,Z20210207-21001430,21001430,2021/02/07,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69337,202100171,2525496,2021/02/07,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69338,210087452,21001460,2021/02/08,Felony,",459,466,485,667.5(c)(21),",BURR,Burglary-Resident,New Filing
69339,210087769,21001461,2021/02/08,Felony,",422,",THRE,Threats,New Filing
69340,210089141,21001471,2021/02/08,Felony,",11351,11370.1(A),11378,1203.073(b)(2),25850(A),29800A1,30305A1,33410,466,",DRUG,Narcotics,New Filing
69341,210088212,21001470,2021/02/08,Felony,",12022(b)(1),12022.7(a),243(A),243(D),245(A)1,245(A)4,245(a)(1),417(A)1,422,",ASLT,Assault-Felony,New Filing
69342,Z20210208-21001456,21001456,2021/02/08,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69343,Z20210208-21001451,21001451,2021/02/08,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
69344,210089931,21001482,2021/02/09,Felony,",11375B1,",DRUG,Narcotics,New Filing
69345,210741771,21001498,2021/02/09,Felony,",459,466,",BURA,Burglary-Auto,New Filing
69346,210089618,21001484,2021/02/09,Felony,",10851(A),10851(a),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69347,210089248,21001474,2021/02/09,Felony,",594(B)1,",VAN,Vandalism,New Filing
69348,200750697,21001487,2021/02/09,Felony,",459,487(A),",BURR,Burglary-Resident,New Filing
69349,210090988,21001501,2021/02/09,Felony,",10851(A),12022.1(b),12500(A),148.9(A),20002(A),20002(a),22450(a),466,496D(A),",AUTO,Auto Theft,New Filing
69350,210052938,21001492,2021/02/09,Felony,",25400A2,25850(A),29800(a)(1),29800A1,417(a)(2)(A),417A2A,",GUN,Gun-Felony,New Filing
69351,210090502,21001483,2021/02/09,Misdemeanor,",245(A)4,245(a)(4),",ASLT,Assault-Misdemean,New Filing
69352,210090938,21001491,2021/02/09,Felony,",11351,11378,12022.1(b),1203.07(a)(1),1203.073(b)(2),166(A)4,",DRUG,Narcotics,New Filing
69353,210084947,21001495,2021/02/09,Felony,",10851(A),12022(b)(1),12022.1(b),207(A),209(B)1,209(b)(1),211,245(A)1,245(a)(1),273A(A),273a(a),",KID,Kidnapping,New Filing
69354,210090449,21001490,2021/02/09,Misdemeanor,",417(A)1,417(a)(1),594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69355,210089527,21001478,2021/02/09,Felony,",115(A),115(a),11880(A),11880(a),470(B),470(b),487(A),487(a),550(B)3,7027.3,7028(A),",FRD,Fraud-Other,New Filing
69356,210081509,21001496,2021/02/09,Felony,",182(A)1,211,245(A)4,368(B)1,594(B)1,",ROB2,Robbery 2nd Degre,New Filing
69357,210089282,2525367,2021/02/09,Misdemeanor,",417.4,",WEA,Weapons- Non-Gun,New Filing
69358,210092235,21001520,2021/02/10,Felony,",243(B),451(C),453(A),453(a),",ARS,Arson,New Filing
69359,200633372,21001526,2021/02/10,Felony,",25400(a)(1),25400A1,25400A2,29800A1,417(a)(2)(A),417A2A,",GUN,Gun-Felony,New Filing
69360,210093192,21001524,2021/02/10,Misdemeanor,",243(E)1,245(A)4,245(a)(4),273.5(A),273.5(a),",ASLT,Assault-Misdemean,New Filing
69361,210089389,21001516,2021/02/10,Felony,",11351,11352(A),11379(A),1203.07(a)(1),1203.073(b)(2),",DRUG,Narcotics,New Filing
69362,210093506,21001530,2021/02/10,Felony,",12022.1(b),12022.1,148(A)1,459,",BURC,Burglary-Commerci,New Filing
69363,210035451,21001514,2021/02/10,Felony,",12022.1(b),211,245.2,459,487(A),487(a),",ROB1,Robbery 1st Degre,New Filing
69364,210092893,21001522,2021/02/10,Felony,",12022(b)(1),12022.1(b),245(A)1,417(A)1,417(a)(1),422,459,",ASLT,Assault-Felony,New Filing
69365,210092285,21001509,2021/02/10,Felony,",245(A)1,245(a)(1),594(B)1,",ASLT,Assault-Felony,New Filing
69366,200528068,21001502,2021/02/10,Felony,",12022.1(b),245(A)1,485,",ASLT,Assault-Felony,New Filing
69367,200674774,21001592,2021/02/10,Felony,",12022.1(b),459,487(a),490.4(a)(1),",BURC,Burglary-Commerci,New Filing
69368,210093471,21001529,2021/02/10,Misdemeanor,",23152(A),23152(B),23152(b),23538(b)(2),23578,",DUI,DUI,New Filing
69369,210095110,21001555,2021/02/11,Felony,",11351,11378,11379(A),12022.1(b),12022.1,",DRUG,Narcotics,New Filing
69370,210023616,21001549,2021/02/11,Felony,",288.2A2,288.3(A),311.4(C),520,",CS,Child Solicitatio,New Filing
69371,210095239,21001553,2021/02/11,Felony,",11351,11352(a),11378,11379(a),1203.07(a)(1),",DRUG,Narcotics,New Filing
69372,210095239,21001554,2021/02/11,Felony,",11351,11351.5,11352(A),11378,11379(A),1203.07(a)(1),182(A)1,",DRUG,Narcotics,New Filing
69373,210094902,21001548,2021/02/11,Felony,",11351,11351.5,11352(A),11352(a),11378,",DRUG,Narcotics,New Filing
69374,210094849,21001546,2021/02/11,Felony,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69375,210094996,21001552,2021/02/11,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
69376,210123909,21002058,2021/02/11,Felony,",12022(b)(1),211,236,243(E)1,245(A)1,245(A)4,273.5(A),273.6(A),422,459,646.9(A),646.9(B),",STLK,Stalking,New Filing
69377,210000195,21001575,2021/02/11,Misdemeanor,",12500(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
69378,210097019,21001591,2021/02/12,Felony,",245(A)4,245(a)(4),",ASLT,Assault-Felony,New Filing
69379,210092514,21001599,2021/02/12,Felony,",14601.1(A),148(A)1,211,459,459.5(A),NOTINTBL,",ROB2,Robbery 2nd Degre,New Filing
69380,210096340,21001577,2021/02/12,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
69381,210097489,21001596,2021/02/12,Felony,",417(A)1,422,",THRE,Threats,New Filing
69382,210096663,21001590,2021/02/12,Felony,",10851(A),466,496(A),496D(A),",AUTO,Auto Theft,New Filing
69383,210097592,21001606,2021/02/12,Felony,",25400A2,25800(A),25850(A),29800A1,NOTINTBL,",GUN,Gun-Felony,New Filing
69384,210096663,21001586,2021/02/12,Felony,",10851(A),12022.1(b),459,466,487(A),487(a),496(A),496D(A),",AUTO,Auto Theft,New Filing
69385,210097611,21001602,2021/02/12,Felony,",245(A)1,",ASLT,Assault-Felony,New Filing
69386,210097780,21001621,2021/02/12,Felony,",1192.7(c)(23),245(A)1,415(1),",ASLT,Assault-Felony,New Filing
69387,210097047,21001595,2021/02/12,Felony,",21310,459,496(A),",BURC,Burglary-Commerci,New Filing
69388,210096425,21001579,2021/02/12,Felony,",10851(A),496D(A),",AUTO,Auto Theft,New Filing
69389,Z20210213-21001623,21001623,2021/02/12,Felony,",23152(A),23152(B),25400A1,25850(A),",GUN,Gun-Felony,New Filing
69390,210096748,21001588,2021/02/12,Felony,",11351,11351.5,11378,1203.07(a)(1),",DRUG,Narcotics,New Filing
69391,Z20210212-21001594,21001594,2021/02/12,Felony,",459,496(A),496(a),",ROBB,Robbery,New Filing
69392,210098437,21001617,2021/02/12,Felony,",12022(b)(1),664/211,",ROB2,Robbery 2nd Degre,New Filing
69393,210098299,21001614,2021/02/12,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
69394,210095251,21001822,2021/02/12,Felony,",245(A)4,",ASLT,Assault-Felony,New Filing
69395,Z20210212-21001619,21001619,2021/02/12,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
69396,Z20210214-21001657,21001657,2021/02/13,Felony,",288(A),",CSA,Child Sexual Abus,New Filing
69397,210098540,21001640,2021/02/13,Felony,",12022.7(a),245(B),246.3(A),246.3(a),25400(a)(2),25400A2,25850(A),",ASLT,Assault-Felony,New Filing
69398,210099526,21001641,2021/02/13,Misdemeanor,",148(A)1,21310,242,243.4(e)(1),243.4E1,",SAA,Sexual Assault,New Filing
69399,210099689,21001642,2021/02/13,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
69400,210100060,21001654,2021/02/13,Felony,",459,466,496(A),",BURA,Burglary-Auto,New Filing
69401,210100060,21001655,2021/02/13,Felony,",459,466,496(A),",BURA,Burglary-Auto,New Filing
69402,210099297,21001639,2021/02/13,Felony,",451(D),453(A),",ARS,Arson,New Filing
69403,210099015,21001626,2021/02/13,Misdemeanor,",10851(A),10851(a),12500(A),20002(A),417(A)1,496D(A),496d(a),",AUTO,Auto Theft,New Filing
69404,210100474,21001646,2021/02/13,Felony,",11351,11351.5,12022.1(b),1203.07(a)(1),",DRUG,Narcotics,New Filing
69405,210099203,21001635,2021/02/13,Felony,",148(A)1,207(a),236,242,422,664/207A,",THRE,Threats,New Filing
69406,210099219,21001636,2021/02/13,Felony,",459,",BURC,Burglary-Commerci,New Filing
69407,210100048,21001658,2021/02/13,Felony,",148.9(A),25400A2,25850(A),29800A1,30305A1,487(C),NOTINTBL,",GUN,Gun-Felony,New Filing
69408,210000209,21001634,2021/02/13,Misdemeanor,",23152(A),23152(B),23152(G),23152(a),23152(b),",DUI,DUI,New Filing
69409,Z20210213-21001628,21001628,2021/02/13,Misdemeanor,",23152(A),23152(B),23152(a),23152(b),23578,",DUI,DUI,New Filing
69410,Z20210213-21001627,21001627,2021/02/13,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69411,210170198,21002788,2021/02/13,Felony,",148(A)1,148(a)(1),69(A),69(a),",148,Resist/Obstruct,New Filing
69412,210101682,21001689,2021/02/14,Felony,",422,",THRE,Threats,New Filing
69413,210102157,21001686,2021/02/14,Felony,",11351,11378,12022.1(b),166(A)4,",DRUG,Narcotics,New Filing
69414,210102191,21001690,2021/02/14,Felony,",211,245(A)4,368(B)1,594B2A,",ROB2,Robbery 2nd Degre,New Filing
69415,210101983,21001684,2021/02/14,Felony,",12022.1(b),496(A),496(a),",RECP,Receiving Stolen,New Filing
69416,210010789,21001698,2021/02/14,Felony,",12022.1(b),12022.7(a),12022.7(c),205,243(D),245(A)4,245(a)(4),368(B)1,368(b)(2),",ASLT,Assault-Felony,New Filing
69417,210102072,21001696,2021/02/14,Felony,",12022.1(b),459,466,496D(A),496d(a),",AUTO,Auto Theft,New Filing
69418,210102066,21001692,2021/02/14,Misdemeanor,",20002(A),20002(a),23152(A),23152(B),23152(b),",DUI,DUI,New Filing
69419,210000213,21001691,2021/02/14,Misdemeanor,",23152(A),23152(B),",DUI,DUI,New Filing
69420,210102492,2525446,2021/02/14,Misdemeanor,",25400A1,",GUN,Gun-Misdemeanor,New Filing
69421,210104329,21001733,2021/02/15,Misdemeanor,",166(A)4,242,",ASLT,Assault-Misdemean,New Filing
69422,210103854,21001727,2021/02/15,Misdemeanor,",242,",ASLT,Assault-Misdemean,New Filing
69423,210102759,21001705,2021/02/15,Misdemeanor,",594(B)1,594(b)(1),",VAN,Vandalism,New Filing
69424,210103763,21001718,2021/02/15,Felony,",11351.5,11378,12022.1(b),166(A)4,",DRUG,Narcotics,New Filing
69425,210103199,21001708,2021/02/15,Misdemeanor,",422,",THRE,Threats,New Filing
69426,210100703,21001715,2021/02/15,Felony,",12022.7(a),243(D),245(A)4,",ASLT,Assault-Felony,New Filing
69427,210150134,21002506,2021/02/15,Misdemeanor,",243(B),",ASLT,Assault-Misdemean,New Filing
69428,202100220,2526240,2021/02/15,Misdemeanor,",23152(F),",DUI,DUI,New Filing
69429,210106541,21001764,2021/02/16,Felony,",11351,11351.5,11352(A),11378,",DRUG,Narcotics,New Filing
69430,210105167,21001750,2021/02/16,Felony,",459,466,",BURR,Burglary-Resident,New Filing
69431,210105167,21001752,2021/02/16,Felony,",459,466,",BURR,Burglary-Resident,New Filing
69432,210107135,21001778,2021/02/16,Misdemeanor,",166(C)1,166(c)(1),242,243(E)1,273.6(A),",ASLT,Assault-Misdemean,New Filing
69433,210106789,21001763,2021/02/16,Felony,",12022.1(b),166(A)4,459,487(A),",BUR,Burglary,New Filing
69434,210106682,21001767,2021/02/16,Felony,",11351,11351.5,11378,11379(A),182(A)1,",DRUG,Narcotics,New Filing
69435,210106682,21001766,2021/02/16,Felony,",11351,11351.5,11378,11379(A),1203.07(a)(1),",DRUG,Narcotics,New Filing
69436,210106074,21001774,2021/02/16,Felony,",288.3(A),288.3(a),288.4(B),288.4(a)(1),288.4A1,",CS,Child Solicitatio,New Filing
69437,210107179,21001784,2021/02/16,Felony,",11351,11351.5,11378,11379(A),",DRUG,Narcotics,New Filing
69438,210073746,21001755,2021/02/16,Felony,",245(A)1,273A(A),417(A)1,422,",THRE,Threats,New Filing
69439,210106660,21001773,2021/02/16,Misdemeanor,",22810(g)(1),22810G1,242,",ASLT,Assault-Misdemean,New Filing
69440,210105480,21001780,2021/02/16,Felony,",10851(A),148(A)1,211,23103(A),23103(a),417.4,496D(A),664/211,",ROB2,Robbery 2nd Degre,New Filing
69441,210106240,21001769,2021/02/16,Felony,",12022(a)(1),12022.5(a),12022.53(b),135,148(A)1,209(B)1,209(b)(1),211,236,246.3(A),25400(a)(2),25400A2,25800(A),368(B)1,459,667.5(c)(21),",ROB1,Robbery 1st Degre,New Filing
69442,210105123,21001748,2021/02/16,Felony,",459,",BUR,Burglary,New Filing
69443,210105098,21001747,2021/02/16,Misdemeanor,",14601.1(A),23152(A),23152(B),23152(a),23538(b)(2),23578,",DUI,DUI,New Filing
69444,Z20210216-21001746,21001746,2021/02/16,Misdemeanor,",12500(A),23152(A),23152(B),23578,",DUI,DUI,New Filing
69445,210000217,21001745,2021/02/16,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69446,210098681,21002505,2021/02/16,Felony,",594(B)1,",VAN,Vandalism,New Filing
69447,210105004,2525527,2021/02/16,Misdemeanor,",594B2(A),",VAN,Vandalism,New Filing
69448,210105004,2525559,2021/02/16,Misdemeanor,",594B2(A),",VAN,Vandalism,New Filing
69449,210108804,21001823,2021/02/17,Misdemeanor,",490.2(A),490.2(a),496(A),",THFT,Theft- Non-Auto,New Filing
69450,210107715,21001808,2021/02/17,Felony,",422,594(B)1,",VAN,Vandalism,New Filing
69451,210101610,21001820,2021/02/17,Felony,",12022.7(a),211,243(D),",ROB2,Robbery 2nd Degre,New Filing
69452,200084947,21001832,2021/02/17,Felony,",10851(A),12022(b)(1),207(A),209(B)1,211,245(A)1,273A(A),",KID,Kidnapping,New Filing
69453,210108199,21001819,2021/02/17,Felony,",459,466,667.5(c)(21),",BURR,Burglary-Resident,New Filing
69454,200101579,21001830,2021/02/17,Felony,",10851(A),10851(a),215(A),2800.2(a),2800.2A,496D(A),",CJAC,Carjacking,New Filing
69455,210108860,21001825,2021/02/17,Felony,",11351,11351.5,11352(A),12022.1(b),166(A)4,",DRUG,Narcotics,New Filing
69456,210107492,21001814,2021/02/17,Felony,",11364(A),11377(A),148(A)1,148.10A,245(C),417.8,466,69(A),",ASLT,Assault-Felony,New Filing
69457,210109012,21001824,2021/02/17,Felony,",11351,11375(b)(1),11375B1,",DRUG,Narcotics,New Filing
69458,210084135,21001838,2021/02/17,Felony,",182(A)1,32,459,",BURR,Burglary-Resident,New Filing
69459,210107367,21001796,2021/02/17,Felony,",12022.1(b),459,",BURR,Burglary-Resident,New Filing
69460,210107367,21001804,2021/02/17,Felony,",12022.1(b),459,",BURR,Burglary-Resident,New Filing
69461,210107436,21001797,2021/02/17,Felony,",594(B)1,",VAN,Vandalism,New Filing
69462,210841358,21001841,2021/02/17,Felony,",10851(A),182(A)1,459,496D(A),",BURR,Burglary-Resident,New Filing
69463,210109012,21001826,2021/02/17,Felony,",11351,11375(b)(1),11375B1,12022.1(b),",DRUG,Narcotics,New Filing
69464,210109658,21001847,2021/02/17,Felony,",11351,11378,11379(A),12022.1(b),1203.07(a)(1),",DRUG,Narcotics,New Filing
69465,210107549,21001803,2021/02/17,Felony,",459,463(A),463(a),466,496(A),",BURC,Burglary-Commerci,New Filing
69466,210108945,21001829,2021/02/17,Felony,",11351,11379(A),12022.1(b),",DRUG,Narcotics,New Filing
69467,210099106,21001834,2021/02/17,Felony,",11370.1(A),11378,12022.7(a),245(B),245(b),25400A1,25850(A),29800A1,",ASLT,Assault-Felony,New Filing
69468,210108274,21001817,2021/02/17,Misdemeanor,",490.2(A),",THFT,Theft- Non-Auto,New Filing
69469,210108553,21001821,2021/02/17,Felony,",11351.5,",DRUG,Narcotics,New Filing
69470,210109216,21001836,2021/02/17,Felony,",451(D),453(A),",ARS,Arson,New Filing
69471,210107226,21001785,2021/02/17,Misdemeanor,",236,245(a)(4),273.5(a),273.6(A),273.6(a),",ASLT,Assault-Misdemean,New Filing
69472,210108989,21001827,2021/02/17,Misdemeanor,",23152(A),23152(B),23578,",DUI,DUI,New Filing
69473,210108917,21001855,2021/02/17,Felony,",12022(b)(1),243(D),245(A)1,245(a)(1),273.5(A),",ASLT,Assault-Felony,New Filing
69474,210112156,21001879,2021/02/17,Felony,",459,487(A),",THFT,Theft-Non Auto,New Filing
69475,210089339,21002102,2021/02/17,Felony,",451(D),453(A),",ARS,Arson,New Filing
69476,210109363,2525545,2021/02/17,Misdemeanor,",166(A)4,",STAY,Stay Away Violati,New Filing
69477,210027248,21003786,2021/02/17,Felony,",10851(A),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69478,210110100,21001856,2021/02/18,Felony,",10851(A),10851(a),12022.1(b),12500(A),12500(a),496(A),496(a),496D(A),496d(a),",AUTO,Auto Theft,New Filing
69479,210111669,21001868,2021/02/18,Felony,",12022.1(b),594(B)1,",VAN,Vandalism,New Filing
69480,210755885,21001875,2021/02/18,Felony,",288(A),288.2A2,288.3(A),288.4(B),288.4A1,",SAA,Sexual Assault,New Filing
69481,210111578,21001866,2021/02/18,Felony,",11351,11378,11379(A),",DRUG,Narcotics,New Filing
69482,210111471,21001867,2021/02/18,Felony,",11351.5,11378,11379(A),12022.1(b),166(A)4,",DRUG,Narcotics,New Filing
69483,210108321,21001848,2021/02/18,Felony,",211,32,415(2),496(A),",ROB2,Robbery 2nd Degre,New Filing
69484,210111001,21001862,2021/02/18,Felony,",470(A),470(a),487(A),487(a),530.5(A),530.5(a),664/467A,",THFT,Theft-Non Auto,New Filing
69485,210111487,21001878,2021/02/18,Felony,",487(A),",THFT,Theft-Non Auto,New Filing
69486,210111120,21001863,2021/02/18,Felony,",288.2A2,288.3(A),288.3(a),288.4(B),288.4A1,",CS,Child Solicitatio,New Filing
69487,210111487,21001876,2021/02/18,Felony,",12022(b)(1),20170(A),22210,417(A)1,459,466,487(A),664/211,NOTINTBL,",ROB2,Robbery 2nd Degre,New Filing
69488,210112156,21001880,2021/02/18,Felony,",459,487(A),",THFT,Theft-Non Auto,New Filing
69489,210076461,21001896,2021/02/18,Felony,",12022(b)(1),211,459,487(A),",ROB2,Robbery 2nd Degre,New Filing
69490,210109755,2525530,2021/02/18,Misdemeanor,",23152(A),23152(B),23538(b)(2),23578,",DUI,DUI,New Filing
69491,210000230,21001877,2021/02/18,Misdemeanor,",20002(A),20002(a),23152(A),23152(B),",DUI,DUI,New Filing
69492,210113825,21001901,2021/02/19,Misdemeanor,",243(E)1,",ASLT,Assault-Misdemean,New Filing
69493,210106080,21001894,2021/02/19,Felony,",148(A)1,245(A)1,",ASLT,Assault-Felony,New Filing
69494,210000232,21001899,2021/02/19,Felony,",14601.1(A),14601.1(a),20001(A),",HIT,Hit and Run,New Filing
69495,210113615,21001904,2021/02/19,Felony,",11351,11351.5,12022.1(b),",DRUG,Narcotics,New Filing
69496,210112394,21001882,2021/02/19,Felony,",12022.7(a),245(A)1,",ASLT,Assault-Felony,New Filing
69497,210113643,21001906,2021/02/19,Felony,",11351,11351.5,11378,",DRUG,Narcotics,New Filing
69498,210031299,21001888,2021/02/19,Felony,",311.11(a),311.11(c)(1),311.11(c)(2),311.11A,",CP,Child Pornography,New Filing
69499,210113819,21001913,2021/02/19,Felony,",496(A),",RECP,Receiving Stolen,New Filing
69500,210113819,21001912,2021/02/19,Felony,",12022.1(b),496(A),",RECP,Receiving Stolen,New Filing
69501,210085901,21002261,2021/02/19,Felony,",240,245(A)1,422.6(A),422.6(a),422.75(a),",ASLT,Assault-Felony,New Filing
69502,210114061,21001916,2021/02/19,Misdemeanor,",245(A)1,245(a)(1),",ASLT,Assault-Misdemean,New Filing
69503,210113740,21001909,2021/02/19,Misdemeanor,",236,273.5(a),273.5A,422,",THRE,Threats,New Filing
